id_pdv;adresse;ville;latitude;longitude;pop;nom_carbu;id_carbu;maj;prix_carbu
58240003;ROUTE NATIONALE 7 - LES BOULAISES;Chantenay-Saint-Imbert;46.7535171497;3.1406912128899998;R;Gazole;1;2026-08-28 00:01:00;2.209
58240003;ROUTE NATIONALE 7 - LES BOULAISES;Chantenay-Saint-Imbert;46.7535171497;3.1406912128899998;R;E85;3;2026-08-28 00:01:00;0.852
58240003;ROUTE NATIONALE 7 - LES BOULAISES;Chantenay-Saint-Imbert;46.7535171497;3.1406912128899998;R;E10;5;2026-08-28 00:01:00;1.99
38230003;Rue des Ardennes;Tignieu-Jameyzieu;45.745;5.183;R;Gazole;1;2026-08-28 09:40:00;2.209
38230003;Rue des Ardennes;Tignieu-Jameyzieu;45.745;5.183;R;SP95;2;2026-08-28 09:40:00;2.029
38230003;Rue des Ardennes;Tignieu-Jameyzieu;45.745;5.183;R;E85;3;2026-08-28 09:40:00;0.798
38230003;Rue des Ardennes;Tignieu-Jameyzieu;45.745;5.183;R;GPLc;4;2026-08-28 09:40:00;0.998
38230003;Rue des Ardennes;Tignieu-Jameyzieu;45.745;5.183;R;E10;5;2026-08-28 09:40:00;1.999
38230003;Rue des Ardennes;Tignieu-Jameyzieu;45.745;5.183;R;SP98;6;2026-08-28 09:40:00;2.071
89100001;84 ROUTE DE MAILLOT;SENS;48.183;3.309;R;Gazole;1;2026-08-28 09:26:38;2.199
95350002;20 avenue robert schumann;SAINT-BRICE-SOUS-FORêT;49.00763;2.35163;R;Gazole;1;2026-08-28 08:20:00;2.235
95350002;20 avenue robert schumann;SAINT-BRICE-SOUS-FORêT;49.00763;2.35163;R;GPLc;4;2026-08-28 08:20:00;1.018
95350002;20 avenue robert schumann;SAINT-BRICE-SOUS-FORêT;49.00763;2.35163;R;E10;5;2026-08-28 08:20:00;2.051
95350002;20 avenue robert schumann;SAINT-BRICE-SOUS-FORêT;49.00763;2.35163;R;SP98;6;2026-08-28 08:20:00;2.16
93380009;42, BOULEVARD JEAN MERMOZ;Pierrefitte-sur-Seine;48.9660970452;2.36413094302;R;Gazole;1;2026-08-28 00:01:00;2.179
93380009;42, BOULEVARD JEAN MERMOZ;Pierrefitte-sur-Seine;48.9660970452;2.36413094302;R;E85;3;2026-08-28 00:01:00;0.849
93380009;42, BOULEVARD JEAN MERMOZ;Pierrefitte-sur-Seine;48.9660970452;2.36413094302;R;E10;5;2026-08-28 00:01:00;1.99
93380009;42, BOULEVARD JEAN MERMOZ;Pierrefitte-sur-Seine;48.9660970452;2.36413094302;R;SP98;6;2026-08-28 00:01:00;1.99
34150003;Route de Pézenas;GIGNAC;43.651;3.547;R;Gazole;1;2026-08-28 08:30:00;2.191
34150003;Route de Pézenas;GIGNAC;43.651;3.547;R;E10;5;2026-08-28 08:30:00;1.998
34150003;Route de Pézenas;GIGNAC;43.651;3.547;R;SP98;6;2026-08-28 08:30:00;2.099
5100009;RN 94;Montgenèvre;44.934;6.733;R;Gazole;1;2026-08-28 09:03:33;2.225
5100009;RN 94;Montgenèvre;44.934;6.733;R;E85;3;2026-08-28 09:03:33;0.91
5100009;RN 94;Montgenèvre;44.934;6.733;R;E10;5;2026-08-28 09:03:33;2.039
5100009;RN 94;Montgenèvre;44.934;6.733;R;SP98;6;2026-08-28 09:03:33;2.125
59550001;Boulevard des Résistants;LANDRECIES;50.124;3.689;R;Gazole;1;2026-08-28 08:12:19;2.184
59550001;Boulevard des Résistants;LANDRECIES;50.124;3.689;R;E10;5;2026-08-28 08:12:19;2.052
59550001;Boulevard des Résistants;LANDRECIES;50.124;3.689;R;SP98;6;2026-08-28 08:12:19;2.152
34670001;103 Avenue de la Biste;BAILLARGUES;43.655;3.996;R;E10;5;2026-08-28 05:39:25;2.079
34670001;103 Avenue de la Biste;BAILLARGUES;43.655;3.996;R;SP98;6;2026-08-28 05:39:25;2.189
60350003;ROUTE DE SOISSONS- RN 31;Cuise-la-Motte;49.404;3.008;R;Gazole;1;2026-08-28 00:01:00;2.159
60350003;ROUTE DE SOISSONS- RN 31;Cuise-la-Motte;49.404;3.008;R;E10;5;2026-08-28 00:01:00;1.985
89330001;Route de Villeneuve;Saint-Julien-du-Sault;48.036;3.305;R;Gazole;1;2026-08-28 08:44:39;2.19
89330001;Route de Villeneuve;Saint-Julien-du-Sault;48.036;3.305;R;E10;5;2026-08-28 08:44:39;2.05
89330001;Route de Villeneuve;Saint-Julien-du-Sault;48.036;3.305;R;SP98;6;2026-08-28 08:44:39;2.15
30100013;ZI AV. DE CROUPILLAC;ALES;44.138;4.104;R;Gazole;1;2026-08-28 00:01:00;2.173
30100013;ZI AV. DE CROUPILLAC;ALES;44.138;4.104;R;E85;3;2026-08-28 00:01:00;0.859
30100013;ZI AV. DE CROUPILLAC;ALES;44.138;4.104;R;E10;5;2026-08-28 00:01:00;1.986
30100013;ZI AV. DE CROUPILLAC;ALES;44.138;4.104;R;SP98;6;2026-08-28 00:01:00;1.99
91200001;180 ROUTE NATIONALE 7;ATHIS-MONS;48.712;2.371;R;Gazole;1;2026-08-28 00:43:00;2.159
91200001;180 ROUTE NATIONALE 7;ATHIS-MONS;48.712;2.371;R;SP95;2;2026-08-28 00:43:00;2.075
91200001;180 ROUTE NATIONALE 7;ATHIS-MONS;48.712;2.371;R;E85;3;2026-08-28 00:43:00;0.824
91200001;180 ROUTE NATIONALE 7;ATHIS-MONS;48.712;2.371;R;E10;5;2026-08-28 00:43:00;2.018
91200001;180 ROUTE NATIONALE 7;ATHIS-MONS;48.712;2.371;R;SP98;6;2026-08-28 00:43:00;2.135
13270004;DEVIATION RN 568 OUEST;Fos-sur-Mer;43.441;4.94;R;Gazole;1;2026-08-28 07:31:00;2.219
13270004;DEVIATION RN 568 OUEST;Fos-sur-Mer;43.441;4.94;R;E10;5;2026-08-28 07:31:00;2.037
13270004;DEVIATION RN 568 OUEST;Fos-sur-Mer;43.441;4.94;R;SP98;6;2026-08-28 07:31:00;2.156
13380002;89 AVENUE DE LA LIBERATION;Plan-de-Cuques;43.341;5.457;R;Gazole;1;2026-08-28 07:31:00;2.212
13380002;89 AVENUE DE LA LIBERATION;Plan-de-Cuques;43.341;5.457;R;E85;3;2026-08-28 07:31:00;0.956
13380002;89 AVENUE DE LA LIBERATION;Plan-de-Cuques;43.341;5.457;R;E10;5;2026-08-28 07:31:00;2.033
13380002;89 AVENUE DE LA LIBERATION;Plan-de-Cuques;43.341;5.457;R;SP98;6;2026-08-28 07:31:00;2.164
64500006;26 - RN 618 AVENUE DE CHANTACO;Saint-Jean-de-Luz;43.382;-1.649;R;Gazole;1;2026-08-28 00:01:00;2.25
64500006;26 - RN 618 AVENUE DE CHANTACO;Saint-Jean-de-Luz;43.382;-1.649;R;E10;5;2026-08-28 00:01:00;1.99
78140010;27,RUE LOUIS BREGUET;VELIZY VILLACOUBLAY;48.781;2.183;R;Gazole;1;2026-08-28 07:33:59;2.349
78140010;27,RUE LOUIS BREGUET;VELIZY VILLACOUBLAY;48.781;2.183;R;E10;5;2026-08-28 07:33:59;2.139
78140010;27,RUE LOUIS BREGUET;VELIZY VILLACOUBLAY;48.781;2.183;R;SP98;6;2026-08-28 07:33:59;2.329
18200011;Autoroute A71 - La GazonnièreSens Bourges – Clermond-Ferrand;FARGE ALLICHAMPS;46.752;2.416;A;Gazole;1;2026-08-28 07:51:00;2.429
18200011;Autoroute A71 - La GazonnièreSens Bourges – Clermond-Ferrand;FARGE ALLICHAMPS;46.752;2.416;A;GPLc;4;2026-08-28 07:51:00;1.084
18200011;Autoroute A71 - La GazonnièreSens Bourges – Clermond-Ferrand;FARGE ALLICHAMPS;46.752;2.416;A;E10;5;2026-08-28 07:51:00;2.248
18200011;Autoroute A71 - La GazonnièreSens Bourges – Clermond-Ferrand;FARGE ALLICHAMPS;46.752;2.416;A;SP98;6;2026-08-28 07:51:00;2.348
39100006;9 Rue Léon Bel;Dole;47.10875;5.50677;R;Gazole;1;2026-08-28 07:34:04;2.184
39100006;9 Rue Léon Bel;Dole;47.10875;5.50677;R;SP95;2;2026-08-28 07:34:04;2.056
39100006;9 Rue Léon Bel;Dole;47.10875;5.50677;R;E10;5;2026-08-28 07:34:05;1.996
19190002;RD15 LE BOURG;LE PESCHER;45.071202;1.737681;R;Gazole;1;2026-08-28 00:01:00;2.199
19190002;RD15 LE BOURG;LE PESCHER;45.071202;1.737681;R;SP98;6;2026-08-28 00:01:00;1.99
50260003;240 Rue Bitouzé d'Auxmesnil;Bricquebec;49.468;-1.64;R;Gazole;1;2026-08-28 09:36:50;2.169
50260003;240 Rue Bitouzé d'Auxmesnil;Bricquebec;49.468;-1.64;R;E10;5;2026-08-28 09:36:51;2.019
50260003;240 Rue Bitouzé d'Auxmesnil;Bricquebec;49.468;-1.64;R;SP98;6;2026-08-28 09:36:51;2.124
77550004;AUTOROUTE A5B - AIRE DE GALANDE-LA-MARE-LAROCHE;REAU;48.626;2.63;A;Gazole;1;2026-08-28 00:01:00;2.25
77550004;AUTOROUTE A5B - AIRE DE GALANDE-LA-MARE-LAROCHE;REAU;48.626;2.63;A;E85;3;2026-08-28 00:01:00;0.999
77550004;AUTOROUTE A5B - AIRE DE GALANDE-LA-MARE-LAROCHE;REAU;48.626;2.63;A;E10;5;2026-08-28 00:01:00;1.99
77550004;AUTOROUTE A5B - AIRE DE GALANDE-LA-MARE-LAROCHE;REAU;48.626;2.63;A;SP98;6;2026-08-28 00:01:00;1.99
88170006;AUT.A31-AIRE DE LORRAINE SANDAUCOURT-LES RAPPES;SANDAUCOURT;48.2666363;5.8637440000000005;A;Gazole;1;2026-08-28 00:01:00;2.25
88170006;AUT.A31-AIRE DE LORRAINE SANDAUCOURT-LES RAPPES;SANDAUCOURT;48.2666363;5.8637440000000005;A;E85;3;2026-08-28 00:01:00;0.999
88170006;AUT.A31-AIRE DE LORRAINE SANDAUCOURT-LES RAPPES;SANDAUCOURT;48.2666363;5.8637440000000005;A;GPLc;4;2026-08-28 00:01:00;1.094
88170006;AUT.A31-AIRE DE LORRAINE SANDAUCOURT-LES RAPPES;SANDAUCOURT;48.2666363;5.8637440000000005;A;E10;5;2026-08-28 00:01:00;1.99
88170006;AUT.A31-AIRE DE LORRAINE SANDAUCOURT-LES RAPPES;SANDAUCOURT;48.2666363;5.8637440000000005;A;SP98;6;2026-08-28 00:01:00;1.99
43770001;17 Avenue des Champs Élysées;Chadrac;45.053;3.9;R;Gazole;1;2026-08-28 06:02:39;2.16
95100011;2 Avenue Gabriel Péri;Argenteuil;48.943;2.253;R;Gazole;1;2026-08-28 07:51:00;2.189
95100011;2 Avenue Gabriel Péri;Argenteuil;48.943;2.253;R;E85;3;2026-08-28 07:51:00;0.919
95100011;2 Avenue Gabriel Péri;Argenteuil;48.943;2.253;R;E10;5;2026-08-28 07:51:00;1.999
95100011;2 Avenue Gabriel Péri;Argenteuil;48.943;2.253;R;SP98;6;2026-08-28 07:51:00;2.094
14470001;ROUTE DE CAEN;COURSEULLES-SUR-MER;49.324;-0.457;R;Gazole;1;2026-08-28 08:16:03;2.193
88400005;68 BOULEVARD KELSCH;GERARDMER;48.075;6.884;R;Gazole;1;2026-08-28 00:01:00;2.247
88400005;68 BOULEVARD KELSCH;GERARDMER;48.075;6.884;R;SP95;2;2026-08-28 08:55:35;1.99
88400005;68 BOULEVARD KELSCH;GERARDMER;48.075;6.884;R;E85;3;2026-08-28 00:01:00;0.854
88400005;68 BOULEVARD KELSCH;GERARDMER;48.075;6.884;R;GPLc;4;2026-08-28 00:01:00;0.985
89690001;ROUTE DES BEDETS;CHEROY;48.2;2.992;R;Gazole;1;2026-08-28 07:00:00;2.183
89690001;ROUTE DES BEDETS;CHEROY;48.2;2.992;R;E85;3;2026-08-28 07:00:00;0.828
89690001;ROUTE DES BEDETS;CHEROY;48.2;2.992;R;E10;5;2026-08-28 07:00:00;2.023
89690001;ROUTE DES BEDETS;CHEROY;48.2;2.992;R;SP98;6;2026-08-28 07:00:00;2.131
13200009;ZAC de la Fourchon;ARLES;43.6675119789;4.63468013303;R;Gazole;1;2026-08-28 06:30:00;2.199
81600001;Route de Toulouse;GAILLAC;43.893;1.881;R;Gazole;1;2026-08-28 01:17:00;2.273
81600001;Route de Toulouse;GAILLAC;43.893;1.881;R;E85;3;2026-08-28 01:17:00;0.839
81600001;Route de Toulouse;GAILLAC;43.893;1.881;R;E10;5;2026-08-28 01:17:00;1.998
81600001;Route de Toulouse;GAILLAC;43.893;1.881;R;SP98;6;2026-08-28 01:17:00;2.128
29270003;2 rue Charles Le Goff;Carhaix-Plouguer;48.27519;-3.58155;R;Gazole;1;2026-08-28 09:45:29;2.145
29270003;2 rue Charles Le Goff;Carhaix-Plouguer;48.27519;-3.58155;R;SP95;2;2026-08-28 09:45:29;2.043
29270003;2 rue Charles Le Goff;Carhaix-Plouguer;48.27519;-3.58155;R;E10;5;2026-08-28 09:45:29;1.999
12350002;Avenue du rouergue;LANUEJOULS;44.424;2.156;R;Gazole;1;2026-08-28 05:42:03;2.169
12350002;Avenue du rouergue;LANUEJOULS;44.424;2.156;R;E10;5;2026-08-28 05:42:04;2.099
12350002;Avenue du rouergue;LANUEJOULS;44.424;2.156;R;SP98;6;2026-08-28 05:42:04;2.199
59119003;194 Route de Tournai;WAZIERS;50.392;3.108;R;Gazole;1;2026-08-28 00:01:00;2.165
59119003;194 Route de Tournai;WAZIERS;50.392;3.108;R;E85;3;2026-08-28 00:01:00;0.829
59119003;194 Route de Tournai;WAZIERS;50.392;3.108;R;E10;5;2026-08-28 00:01:00;1.99
59119003;194 Route de Tournai;WAZIERS;50.392;3.108;R;SP98;6;2026-08-28 00:01:00;1.99
71000020;Rue Frédéric Mistral;Mâcon;46.287918551893995;4.8075269731918;R;Gazole;1;2026-08-28 07:42:03;2.144
71000020;Rue Frédéric Mistral;Mâcon;46.287918551893995;4.8075269731918;R;E10;5;2026-08-28 07:42:03;1.981
71000020;Rue Frédéric Mistral;Mâcon;46.287918551893995;4.8075269731918;R;SP98;6;2026-08-28 07:42:03;2.094
73420001;214 Chemin de la Boisière;Drumettaz-Clarafond;45.657;5.911;R;Gazole;1;2026-08-28 08:10:00;2.145
73420001;214 Chemin de la Boisière;Drumettaz-Clarafond;45.657;5.911;R;E10;5;2026-08-28 08:10:00;1.985
73420001;214 Chemin de la Boisière;Drumettaz-Clarafond;45.657;5.911;R;SP98;6;2026-08-28 08:10:00;2.069
83136012;43 avenue de La Liberation;Forcalqueiret;43.339;6.084;R;Gazole;1;2026-08-28 06:32:22;2.25
83136012;43 avenue de La Liberation;Forcalqueiret;43.339;6.084;R;SP95;2;2026-08-28 06:32:22;1.99
83136012;43 avenue de La Liberation;Forcalqueiret;43.339;6.084;R;SP98;6;2026-08-28 06:32:22;1.99
34170001;753 Route de la Pompignane;CASTELNAU-LE-LEZ;43.623;3.898;R;Gazole;1;2026-08-28 07:33:02;2.199
34170001;753 Route de la Pompignane;CASTELNAU-LE-LEZ;43.623;3.898;R;E85;3;2026-08-28 07:33:02;0.879
34170001;753 Route de la Pompignane;CASTELNAU-LE-LEZ;43.623;3.898;R;E10;5;2026-08-28 07:33:02;2.029
34170001;753 Route de la Pompignane;CASTELNAU-LE-LEZ;43.623;3.898;R;SP98;6;2026-08-28 07:33:03;2.119
33520002;A630 ROC.PRESQU'ILE LAC COTE2;Bruges;44.888;-0.579;A;Gazole;1;2026-08-28 07:51:00;2.291
33520002;A630 ROC.PRESQU'ILE LAC COTE2;Bruges;44.888;-0.579;A;GPLc;4;2026-08-28 07:51:00;1.022
33520002;A630 ROC.PRESQU'ILE LAC COTE2;Bruges;44.888;-0.579;A;E10;5;2026-08-28 07:51:00;2.102
33520002;A630 ROC.PRESQU'ILE LAC COTE2;Bruges;44.888;-0.579;A;SP98;6;2026-08-28 07:51:00;2.202
37380004;AUTOROUTE A10 - AIRE TOURS VAL DE LOIRE;MONNAIE;47.474;0.777;A;Gazole;1;2026-08-28 00:01:00;2.25
37380004;AUTOROUTE A10 - AIRE TOURS VAL DE LOIRE;MONNAIE;47.474;0.777;A;E85;3;2026-08-28 00:01:00;0.999
37380004;AUTOROUTE A10 - AIRE TOURS VAL DE LOIRE;MONNAIE;47.474;0.777;A;GPLc;4;2026-08-28 00:01:00;1.089
37380004;AUTOROUTE A10 - AIRE TOURS VAL DE LOIRE;MONNAIE;47.474;0.777;A;E10;5;2026-08-28 00:01:00;1.99
37380004;AUTOROUTE A10 - AIRE TOURS VAL DE LOIRE;MONNAIE;47.474;0.777;A;SP98;6;2026-08-28 00:01:00;1.99
7380002;Allée de Vals;LALEVADE-D'ARDèCHE;44.6498922918;4.32447950169;R;Gazole;1;2026-08-28 08:40:19;2.178
86000021;70, avenue John Kennedy;Poitiers;46.589;0.36;R;Gazole;1;2026-08-28 05:15:00;2.299
86000021;70, avenue John Kennedy;Poitiers;46.589;0.36;R;E85;3;2026-08-28 05:15:00;0.815
86000021;70, avenue John Kennedy;Poitiers;46.589;0.36;R;E10;5;2026-08-28 05:15:00;2.149
86000021;70, avenue John Kennedy;Poitiers;46.589;0.36;R;SP98;6;2026-08-28 05:15:00;2.199
6580001;87 Route de la Fènerie;PéGOMAS;43.592;6.93;R;Gazole;1;2026-08-28 08:06:55;2.185
6580001;87 Route de la Fènerie;PéGOMAS;43.592;6.93;R;SP95;2;2026-08-28 08:06:55;2.089
6580001;87 Route de la Fènerie;PéGOMAS;43.592;6.93;R;E85;3;2026-08-28 08:06:56;0.829
6580001;87 Route de la Fènerie;PéGOMAS;43.592;6.93;R;E10;5;2026-08-28 08:06:56;2.019
6580001;87 Route de la Fènerie;PéGOMAS;43.592;6.93;R;SP98;6;2026-08-28 08:06:56;2.099
39700013;ROUTE NATIONALE 73;ROCHEFORT SUR NENON;47.116137241037;5.5385215038275;R;Gazole;1;2026-08-28 00:01:00;2.202
39700013;ROUTE NATIONALE 73;ROCHEFORT SUR NENON;47.116137241037;5.5385215038275;R;E10;5;2026-08-28 00:01:00;1.974
39700013;ROUTE NATIONALE 73;ROCHEFORT SUR NENON;47.116137241037;5.5385215038275;R;SP98;6;2026-08-28 00:01:00;1.99
33340001;25 COURS GEORGES MANDEL;Lesparre-Médoc;45.3103;-0.93839;R;Gazole;1;2026-08-28 06:44:59;2.202
94800008;60 AV DE STALINGRAD;VILLEJUIF;48.785417567889;2.366599755323;R;Gazole;1;2026-08-28 00:01:00;2.169
94800008;60 AV DE STALINGRAD;VILLEJUIF;48.785417567889;2.366599755323;R;E85;3;2026-08-28 00:01:00;0.914
94800008;60 AV DE STALINGRAD;VILLEJUIF;48.785417567889;2.366599755323;R;E10;5;2026-08-28 00:01:00;1.99
42100005;36 Rue de Terrenoire;Saint-Étienne;45.433;4.415;R;Gazole;1;2026-08-28 07:31:00;2.223
42100005;36 Rue de Terrenoire;Saint-Étienne;45.433;4.415;R;E10;5;2026-08-28 07:31:00;2.037
42100005;36 Rue de Terrenoire;Saint-Étienne;45.433;4.415;R;SP98;6;2026-08-28 07:31:00;2.117
45100008;39 AV .J.F.KENNEDY;Orléans;47.84264;1.92524;R;Gazole;1;2026-08-28 00:01:00;2.155
45100008;39 AV .J.F.KENNEDY;Orléans;47.84264;1.92524;R;E85;3;2026-08-28 00:01:00;0.842
45100008;39 AV .J.F.KENNEDY;Orléans;47.84264;1.92524;R;GPLc;4;2026-08-28 00:01:00;0.914
45100008;39 AV .J.F.KENNEDY;Orléans;47.84264;1.92524;R;E10;5;2026-08-28 00:01:00;1.99
38200019;2 RUE DU COLONEL ARNAUD BELTRAME;Vienne;45.502489078125;4.8505126269;R;Gazole;1;2026-08-28 06:30:19;2.15
38200019;2 RUE DU COLONEL ARNAUD BELTRAME;Vienne;45.502489078125;4.8505126269;R;SP95;2;2026-08-28 06:30:19;2.054
38200019;2 RUE DU COLONEL ARNAUD BELTRAME;Vienne;45.502489078125;4.8505126269;R;SP98;6;2026-08-28 06:30:19;2.12
46300004;Route de Fumel;GOURDON;44.726;1.373;R;Gazole;1;2026-08-28 09:00:00;2.189
55200004;1 rue Jean Moulin;Commercy;48.756;5.585;R;Gazole;1;2026-08-28 07:57:12;2.179
55200004;1 rue Jean Moulin;Commercy;48.756;5.585;R;E10;5;2026-08-28 07:57:12;2.05
55200004;1 rue Jean Moulin;Commercy;48.756;5.585;R;SP98;6;2026-08-28 07:57:12;2.159
71600003;Parc d'activités de Champ Bossu;PARAY-LE-MONIAL;46.467142444554995;4.1131633933708;R;Gazole;1;2026-08-28 08:45:00;2.189
67310003;58 Route de Hohengoeft;Wasselonne;48.646;7.453;R;Gazole;1;2026-08-28 09:43:00;2.251
67310003;58 Route de Hohengoeft;Wasselonne;48.646;7.453;R;E10;5;2026-08-28 09:43:00;2.089
67310003;58 Route de Hohengoeft;Wasselonne;48.646;7.453;R;SP98;6;2026-08-28 09:43:00;2.229
51000005;ROUTE D'EPERNAY;Châlons-en-Champagne;48.955;4.332;R;Gazole;1;2026-08-28 07:32:00;2.211
51000005;ROUTE D'EPERNAY;Châlons-en-Champagne;48.955;4.332;R;E10;5;2026-08-28 07:32:00;2.017
51000005;ROUTE D'EPERNAY;Châlons-en-Champagne;48.955;4.332;R;SP98;6;2026-08-28 07:32:00;2.154
30000016;120 Chemin du Mas Fléchier;NîMES;43.815227701262;4.3693488211645;R;Gazole;1;2026-08-28 01:17:00;2.197
30000016;120 Chemin du Mas Fléchier;NîMES;43.815227701262;4.3693488211645;R;SP95;2;2026-08-28 01:17:00;2.049
30000016;120 Chemin du Mas Fléchier;NîMES;43.815227701262;4.3693488211645;R;E10;5;2026-08-28 01:17:00;2.007
57430004;97 Route de Strasbourg;SARRALBE;48.987;7.028;R;Gazole;1;2026-08-28 06:47:50;2.25
57430004;97 Route de Strasbourg;SARRALBE;48.987;7.028;R;E10;5;2026-08-28 06:47:50;1.99
53410003;2 route Neuve;LA GRAVELLE;48.074;-1.016;R;E10;5;2026-08-28 08:22:26;1.99
53410003;2 route Neuve;LA GRAVELLE;48.074;-1.016;R;SP98;6;2026-08-28 08:22:26;1.99
66700003;Avenue du 8 mai 1945;ARGELèS-SUR-MER;42.55;3.041;R;SP95;2;2026-08-28 07:39:15;2.099
66700003;Avenue du 8 mai 1945;ARGELèS-SUR-MER;42.55;3.041;R;E85;3;2026-08-28 07:39:15;0.999
66700003;Avenue du 8 mai 1945;ARGELèS-SUR-MER;42.55;3.041;R;SP98;6;2026-08-28 07:39:16;2.189
59174002;AUTOROUTE A2 - AIRE DE LA SENTINELLE OUEST;LA SENTINELLE;50.340762248246;3.4681939305566;A;Gazole;1;2026-08-28 00:01:00;2.25
59174002;AUTOROUTE A2 - AIRE DE LA SENTINELLE OUEST;LA SENTINELLE;50.340762248246;3.4681939305566;A;E85;3;2026-08-28 00:01:00;0.999
59174002;AUTOROUTE A2 - AIRE DE LA SENTINELLE OUEST;LA SENTINELLE;50.340762248246;3.4681939305566;A;E10;5;2026-08-28 00:01:00;1.99
59174002;AUTOROUTE A2 - AIRE DE LA SENTINELLE OUEST;LA SENTINELLE;50.340762248246;3.4681939305566;A;SP98;6;2026-08-28 00:01:00;1.99
59280001;20 Rue Gambetta;Armentières;50.683;2.881;R;Gazole;1;2026-08-28 07:50:00;2.164
59280001;20 Rue Gambetta;Armentières;50.683;2.881;R;E10;5;2026-08-28 07:50:00;1.988
59280001;20 Rue Gambetta;Armentières;50.683;2.881;R;SP98;6;2026-08-28 07:50:00;2.068
83600026;959 avenue du Maréchal de Lattre de Tassigny;Fréjus;43.431000975238994;6.7552803524051;R;Gazole;1;2026-08-28 06:02:28;2.219
30420002;2, rue du Levant;Calvisson;43.7831211;4.2036004;R;Gazole;1;2026-08-28 08:24:21;2.198
93150009;140 AVENUE DE LA REPUBLIQUE;Le Blanc-Mesnil;48.935;2.473;R;Gazole;1;2026-08-28 00:01:00;2.25
93150009;140 AVENUE DE LA REPUBLIQUE;Le Blanc-Mesnil;48.935;2.473;R;E85;3;2026-08-28 00:01:00;0.884
93150009;140 AVENUE DE LA REPUBLIQUE;Le Blanc-Mesnil;48.935;2.473;R;E10;5;2026-08-28 00:01:00;1.99
54670004;41 RUE DU GAL LECLERC;CUSTINES;48.792845;6.145033000000001;R;Gazole;1;2026-08-28 00:01:00;2.25
54670004;41 RUE DU GAL LECLERC;CUSTINES;48.792845;6.145033000000001;R;E85;3;2026-08-28 00:01:00;0.889
54670004;41 RUE DU GAL LECLERC;CUSTINES;48.792845;6.145033000000001;R;E10;5;2026-08-28 00:01:00;1.99
18390004;1 Place du 8 Mai 1945;Saint-germain-du-puy;47.099;2.489;R;Gazole;1;2026-08-28 06:56:48;2.199
71170003;Route de Charlieu;Chauffailles;46.207;4.314;R;Gazole;1;2026-08-28 09:43:49;2.199
92242003;12 Avenue Pierre Brossolette;MALAKOFF;48.821;2.312;R;Gazole;1;2026-08-28 00:01:00;2.25
92242003;12 Avenue Pierre Brossolette;MALAKOFF;48.821;2.312;R;E85;3;2026-08-28 00:01:00;0.909
92242003;12 Avenue Pierre Brossolette;MALAKOFF;48.821;2.312;R;E10;5;2026-08-28 00:01:00;1.99
66005001;Avenue Victor Dalbiez;Perpignan;42.686492490449;2.8827135110700004;R;Gazole;1;2026-08-28 01:17:00;2.23
66005001;Avenue Victor Dalbiez;Perpignan;42.686492490449;2.8827135110700004;R;SP95;2;2026-08-28 01:17:00;2.049
66005001;Avenue Victor Dalbiez;Perpignan;42.686492490449;2.8827135110700004;R;E85;3;2026-08-28 01:17:00;0.825
66005001;Avenue Victor Dalbiez;Perpignan;42.686492490449;2.8827135110700004;R;SP98;6;2026-08-28 01:17:00;2.079
59100012;48 AVENUE GUSTAVE DELORY;ROUBAIX;50.67431;3.17409;R;Gazole;1;2026-08-28 00:01:00;2.25
59100012;48 AVENUE GUSTAVE DELORY;ROUBAIX;50.67431;3.17409;R;E85;3;2026-08-28 00:01:00;0.849
59100012;48 AVENUE GUSTAVE DELORY;ROUBAIX;50.67431;3.17409;R;E10;5;2026-08-28 00:01:00;1.99
74000004;AVENUE DE LA PLAINE;Annecy;45.917;6.128;R;Gazole;1;2026-08-28 07:50:00;2.244
74000004;AVENUE DE LA PLAINE;Annecy;45.917;6.128;R;E85;3;2026-08-28 07:50:00;0.974
74000004;AVENUE DE LA PLAINE;Annecy;45.917;6.128;R;E10;5;2026-08-28 07:50:00;2.066
74000004;AVENUE DE LA PLAINE;Annecy;45.917;6.128;R;SP98;6;2026-08-28 07:50:00;2.18
67370003;5 ALLEE DE L’ECONOMIE;WIWERSHEIM;48.644;7.598;R;Gazole;1;2026-08-28 09:43:00;2.303
67370003;5 ALLEE DE L’ECONOMIE;WIWERSHEIM;48.644;7.598;R;E85;3;2026-08-28 09:43:00;0.852
67370003;5 ALLEE DE L’ECONOMIE;WIWERSHEIM;48.644;7.598;R;E10;5;2026-08-28 09:43:00;2.153
74960003;1 Avenue de la République;Cran-Gevrier;45.906;6.113;R;Gazole;1;2026-08-28 07:31:00;2.257
74960003;1 Avenue de la République;Cran-Gevrier;45.906;6.113;R;E10;5;2026-08-28 07:31:00;2.069
74960003;1 Avenue de la République;Cran-Gevrier;45.906;6.113;R;SP98;6;2026-08-28 07:31:00;2.187
73000012;VOIE RAP. URB. RN 201;CHAMBERY;45.609640912985;5.886971258695;R;Gazole;1;2026-08-28 00:01:00;2.167
73000012;VOIE RAP. URB. RN 201;CHAMBERY;45.609640912985;5.886971258695;R;GPLc;4;2026-08-28 00:01:00;1.035
73000012;VOIE RAP. URB. RN 201;CHAMBERY;45.609640912985;5.886971258695;R;E10;5;2026-08-28 00:01:00;1.987
73000012;VOIE RAP. URB. RN 201;CHAMBERY;45.609640912985;5.886971258695;R;SP98;6;2026-08-28 00:01:00;1.99
