id_pdv;adresse;ville;latitude;longitude;pop;nom_carbu;id_carbu;maj;prix_carbu
9000004;Route d'Espagne;FOIX;42.945742840922996;1.6260957421248;R;Gazole;1;2026-04-09 09:27:06;2.296
9000004;Route d'Espagne;FOIX;42.945742840922996;1.6260957421248;R;E85;3;2026-04-09 08:29:32;0.794
9000004;Route d'Espagne;FOIX;42.945742840922996;1.6260957421248;R;E10;5;2026-04-09 09:00:33;1.997
9000004;Route d'Espagne;FOIX;42.945742840922996;1.6260957421248;R;SP98;6;2026-04-09 08:29:32;2.108
79004001;68 Rue de Fontenay;Niort;46.33;-0.469;R;Gazole;1;2026-04-09 11:29:38;2.286
79004001;68 Rue de Fontenay;Niort;46.33;-0.469;R;SP95;2;2026-04-09 11:29:38;1.951
79004001;68 Rue de Fontenay;Niort;46.33;-0.469;R;E85;3;2026-04-09 11:29:38;0.777
79004001;68 Rue de Fontenay;Niort;46.33;-0.469;R;SP98;6;2026-04-09 11:29:38;1.982
40260009;1270 ROUTE DE DAX;CASTETS;43.869941219434004;-1.1338228489867999;R;E85;3;2026-04-09 00:01:00;0.831
1000009;56 Rue du Stand;Bourg-en-Bresse;46.196;5.229;R;Gazole;1;2026-04-09 09:45:24;2.267
1000009;56 Rue du Stand;Bourg-en-Bresse;46.196;5.229;R;SP95;2;2026-04-09 09:45:24;2.047
1000009;56 Rue du Stand;Bourg-en-Bresse;46.196;5.229;R;E85;3;2026-03-04 09:07:46;0.758
1000009;56 Rue du Stand;Bourg-en-Bresse;46.196;5.229;R;E10;5;2026-04-09 09:45:24;1.971
1000009;56 Rue du Stand;Bourg-en-Bresse;46.196;5.229;R;SP98;6;2026-04-09 09:45:25;2.115
95150001;CENTRE COMMERCIAL LES PORTES DE TAVERNY;TAVERNY;49.0146669398;2.22190168155;R;Gazole;1;2026-04-07 13:24:49;2.475
95150001;CENTRE COMMERCIAL LES PORTES DE TAVERNY;TAVERNY;49.0146669398;2.22190168155;R;E85;3;2026-04-08 14:45:51;0.759
95150001;CENTRE COMMERCIAL LES PORTES DE TAVERNY;TAVERNY;49.0146669398;2.22190168155;R;GPLc;4;2026-04-08 14:45:51;1.069
95150001;CENTRE COMMERCIAL LES PORTES DE TAVERNY;TAVERNY;49.0146669398;2.22190168155;R;E10;5;2026-04-09 09:23:21;2.045
95150001;CENTRE COMMERCIAL LES PORTES DE TAVERNY;TAVERNY;49.0146669398;2.22190168155;R;SP98;6;2026-04-09 09:23:21;2.125
75012021;55 BLD DE PICPUS;PARIS;48.846;2.401;R;SP98;6;2026-04-09 00:01:00;1.99
34750001;93 rue des troenes;Villeneuve-lès-Maguelone;43.537;3.858;R;Gazole;1;2026-04-09 08:34:37;2.35
34750001;93 rue des troenes;Villeneuve-lès-Maguelone;43.537;3.858;R;E85;3;2026-04-09 08:34:37;0.758
34750001;93 rue des troenes;Villeneuve-lès-Maguelone;43.537;3.858;R;E10;5;2026-04-09 08:34:37;2.03
34750001;93 rue des troenes;Villeneuve-lès-Maguelone;43.537;3.858;R;SP98;6;2026-04-09 08:34:37;2.16
29900004;Route de Trégunc;CONCARNEAU;47.87;-3.895;R;Gazole;1;2026-04-08 08:48:10;2.319
29900004;Route de Trégunc;CONCARNEAU;47.87;-3.895;R;E10;5;2026-04-08 08:48:10;1.959
29900004;Route de Trégunc;CONCARNEAU;47.87;-3.895;R;SP98;6;2026-04-08 08:48:10;2.039
77300001;44 Boulevard du Maréchal Foch;Fontainebleau;48.417;2.708;R;Gazole;1;2026-04-07 19:34:08;2.25
77300001;44 Boulevard du Maréchal Foch;Fontainebleau;48.417;2.708;R;E10;5;2026-04-07 19:34:08;1.99
77300001;44 Boulevard du Maréchal Foch;Fontainebleau;48.417;2.708;R;SP98;6;2026-04-07 19:34:08;1.99
12700001;37 Boulevard Paul Ramadier;CAPDENAC-GARE;44.571;2.075;R;Gazole;1;2026-04-07 12:15:00;2.459
12700001;37 Boulevard Paul Ramadier;CAPDENAC-GARE;44.571;2.075;R;SP95;2;2026-03-31 12:15:00;2.089
12700001;37 Boulevard Paul Ramadier;CAPDENAC-GARE;44.571;2.075;R;E85;3;2026-03-24 12:15:00;0.758
